Adj Price,Date,Day-1996
0.86,1990.778,4.778
0.9,1990.786,4.786
0.89,1990.789,4.789
0.92,1990.791,4.791
0.98,1990.794,4.794
1,1990.797,4.797
1.01,1990.805,4.805
1.02,1990.808,4.808
1,1990.81,4.81
0.98,1990.813,4.813
0.95,1990.816,4.816
0.93,1990.824,4.824
0.95,1990.827,4.827
0.96,1990.83,4.83
0.96,1990.832,4.832
1,1990.835,4.835
1.04,1990.843,4.843
1.04,1990.846,4.846
0.99,1990.849,4.849
1.01,1990.851,4.851
1.03,1990.854,4.854
1.07,1990.862,4.862
1.09,1990.865,4.865
1.09,1990.868,4.868
1.06,1990.871,4.871
1.06,1990.873,4.873
1.07,1990.882,4.882
1.06,1990.884,4.884
1.04,1990.887,4.887
1.02,1990.893,4.893
1.03,1990.901,4.901
1.07,1990.903,4.903
1.08,1990.906,4.906
1.08,1990.909,4.909
1.08,1990.912,4.912
1.08,1990.92,4.92
1.1,1990.923,4.923
1.1,1990.925,4.925
1.1,1990.928,4.928
1.08,1990.931,4.931
1.08,1990.939,4.939
1.03,1990.942,4.942
1.06,1990.945,4.945
1.04,1990.947,4.947
1.03,1990.95,4.95
1.03,1990.958,4.958
1.07,1990.961,4.961
1.08,1990.964,4.964
1.12,1990.966,4.966
1.15,1990.969,4.969
1.12,1990.977,4.977
1.08,1990.983,4.983
1.06,1990.986,4.986
1.09,1990.988,4.988
1.11,1990.997,4.997
1.11,1991.002,5.002
1.11,1991.005,5.005
1.11,1991.008,5.008
1.1,1991.016,5.016
1.09,1991.018,5.018
1.1,1991.021,5.021
1.11,1991.024,5.024
1.14,1991.027,5.027
1.13,1991.035,5.035
1.16,1991.038,5.038
1.21,1991.04,5.04
1.21,1991.043,5.043
1.26,1991.046,5.046
1.29,1991.054,5.054
1.26,1991.057,5.057
1.26,1991.06,5.06
1.26,1991.062,5.062
1.26,1991.065,5.065
1.26,1991.073,5.073
1.28,1991.076,5.076
1.28,1991.079,5.079
1.31,1991.081,5.081
1.35,1991.084,5.084
1.35,1991.092,5.092
1.38,1991.095,5.095
1.44,1991.098,5.098
1.41,1991.101,5.101
1.39,1991.103,5.103
1.42,1991.112,5.112
1.38,1991.114,5.114
1.38,1991.117,5.117
1.36,1991.12,5.12
1.4,1991.123,5.123
1.44,1991.133,5.133
1.43,1991.136,5.136
1.42,1991.139,5.139
1.43,1991.142,5.142
1.44,1991.15,5.15
1.42,1991.153,5.153
1.41,1991.155,5.155
1.37,1991.158,5.158
1.37,1991.161,5.161
1.38,1991.169,5.169
1.48,1991.172,5.172
1.48,1991.175,5.175
1.49,1991.177,5.177
1.48,1991.18,5.18
1.31,1991.188,5.188
1.3,1991.191,5.191
1.37,1991.194,5.194
1.36,1991.196,5.196
1.36,1991.199,5.199
1.35,1991.207,5.207
1.3,1991.21,5.21
1.32,1991.213,5.213
1.28,1991.216,5.216
1.26,1991.218,5.218
1.27,1991.227,5.227
1.35,1991.229,5.229
1.36,1991.232,5.232
1.34,1991.235,5.235
1.36,1991.246,5.246
1.39,1991.248,5.248
1.41,1991.251,5.251
1.41,1991.254,5.254
1.39,1991.257,5.257
1.39,1991.265,5.265
1.34,1991.268,5.268
1.36,1991.27,5.27
1.49,1991.273,5.273
1.56,1991.276,5.276
1.55,1991.284,5.284
1.56,1991.287,5.287
1.57,1991.29,5.29
1.54,1991.292,5.292
1.52,1991.295,5.295
1.53,1991.303,5.303
1.54,1991.306,5.306
1.58,1991.309,5.309
1.52,1991.311,5.311
1.5,1991.314,5.314
1.45,1991.322,5.322
1.41,1991.325,5.325
1.39,1991.328,5.328
1.39,1991.331,5.331
1.39,1991.333,5.333
1.42,1991.342,5.342
1.44,1991.344,5.344
1.48,1991.347,5.347
1.56,1991.35,5.35
1.52,1991.352,5.352
1.51,1991.361,5.361
1.53,1991.363,5.363
1.41,1991.366,5.366
1.39,1991.369,5.369
1.39,1991.372,5.372
1.39,1991.38,5.38
1.35,1991.383,5.383
1.39,1991.385,5.385
1.45,1991.388,5.388
1.46,1991.391,5.391
1.53,1991.402,5.402
1.5,1991.405,5.405
1.53,1991.407,5.407
1.6,1991.41,5.41
1.68,1991.418,5.418
1.66,1991.421,5.421
1.54,1991.424,5.424
1.54,1991.426,5.426
1.5,1991.429,5.429
1.45,1991.437,5.437
1.47,1991.44,5.44
1.42,1991.443,5.443
1.4,1991.446,5.446
1.39,1991.448,5.448
1.42,1991.457,5.457
1.39,1991.459,5.459
1.36,1991.462,5.462
1.35,1991.465,5.465
1.35,1991.467,5.467
1.26,1991.476,5.476
1.26,1991.478,5.478
1.32,1991.481,5.481
1.31,1991.484,5.484
1.33,1991.487,5.487
1.31,1991.495,5.495
1.23,1991.498,5.498
1.23,1991.5,5.5
1.23,1991.506,5.506
1.27,1991.514,5.514
1.3,1991.517,5.517
1.34,1991.52,5.52
1.31,1991.522,5.522
1.33,1991.525,5.525
1.34,1991.533,5.533
1.31,1991.536,5.536
1.27,1991.539,5.539
1.31,1991.541,5.541
1.36,1991.544,5.544
1.32,1991.552,5.552
1.28,1991.555,5.555
1.28,1991.558,5.558
1.31,1991.561,5.561
1.3,1991.563,5.563
1.31,1991.572,5.572
1.32,1991.574,5.574
1.35,1991.577,5.577
1.42,1991.58,5.58
1.41,1991.582,5.582
1.4,1991.591,5.591
1.46,1991.593,5.593
1.44,1991.596,5.596
1.4,1991.599,5.599
1.38,1991.602,5.602
1.41,1991.61,5.61
1.43,1991.613,5.613
1.44,1991.615,5.615
1.42,1991.618,5.618
1.37,1991.621,5.621
1.35,1991.629,5.629
1.37,1991.632,5.632
1.45,1991.634,5.634
1.44,1991.637,5.637
1.44,1991.64,5.64
1.45,1991.648,5.648
1.51,1991.651,5.651
1.49,1991.654,5.654
1.47,1991.656,5.656
1.42,1991.659,5.659
1.39,1991.67,5.67
1.39,1991.673,5.673
1.36,1991.676,5.676
1.36,1991.678,5.678
1.35,1991.687,5.687
1.37,1991.689,5.689
1.4,1991.692,5.692
1.43,1991.695,5.695
1.23,1991.697,5.697
1.19,1991.706,5.706
1.18,1991.708,5.708
1.2,1991.711,5.711
1.19,1991.714,5.714
1.21,1991.717,5.717
1.18,1991.725,5.725
1.2,1991.728,5.728
1.2,1991.73,5.73
1.22,1991.733,5.733
1.21,1991.736,5.736
1.21,1991.744,5.744
1.18,1991.747,5.747
1.15,1991.749,5.749
1.13,1991.752,5.752
1.15,1991.755,5.755
1.15,1991.763,5.763
1.11,1991.766,5.766
1.11,1991.769,5.769
1.21,1991.771,5.771
1.2,1991.774,5.774
1.23,1991.782,5.782
1.27,1991.785,5.785
1.3,1991.788,5.788
1.25,1991.791,5.791
1.26,1991.793,5.793
1.23,1991.802,5.802
1.24,1991.804,5.804
1.23,1991.807,5.807
1.22,1991.81,5.81
1.22,1991.812,5.812
1.23,1991.821,5.821
1.26,1991.823,5.823
1.26,1991.826,5.826
1.17,1991.829,5.829
1.2,1991.832,5.832
1.18,1991.84,5.84
1.21,1991.843,5.843
1.2,1991.845,5.845
1.23,1991.848,5.848
1.24,1991.851,5.851
1.23,1991.859,5.859
1.24,1991.862,5.862
1.24,1991.864,5.864
1.24,1991.867,5.867
1.18,1991.87,5.87
1.2,1991.878,5.878
1.2,1991.881,5.881
1.18,1991.884,5.884
1.18,1991.886,5.886
1.18,1991.889,5.889
1.16,1991.897,5.897
1.18,1991.9,5.9
1.18,1991.903,5.903
1.18,1991.908,5.908
1.2,1991.916,5.916
1.19,1991.919,5.919
1.19,1991.922,5.922
1.18,1991.925,5.925
1.2,1991.927,5.927
1.21,1991.936,5.936
1.23,1991.938,5.938
1.22,1991.941,5.941
1.25,1991.944,5.944
1.27,1991.947,5.947
1.29,1991.955,5.955
1.28,1991.958,5.958
1.29,1991.96,5.96
1.22,1991.963,5.963
1.22,1991.966,5.966
1.26,1991.974,5.974
1.3,1991.977,5.977
1.36,1991.982,5.982
1.36,1991.985,5.985
1.4,1991.993,5.993
1.41,1991.996,5.996
1.44,1992.001,6.001
1.44,1992.004,6.004
1.41,1992.012,6.012
1.48,1992.015,6.015
1.5,1992.018,6.018
1.54,1992.021,6.021
1.51,1992.023,6.023
1.54,1992.031,6.031
1.56,1992.034,6.034
1.61,1992.037,6.037
1.75,1992.04,6.04
1.79,1992.042,6.042
1.77,1992.051,6.051
1.71,1992.053,6.053
1.76,1992.056,6.056
1.78,1992.059,6.059
1.79,1992.062,6.062
1.76,1992.07,6.07
1.8,1992.073,6.073
1.74,1992.075,6.075
1.74,1992.078,6.078
1.72,1992.081,6.081
1.72,1992.089,6.089
1.8,1992.092,6.092
1.8,1992.094,6.094
1.79,1992.097,6.097
1.85,1992.1,6.1
1.87,1992.108,6.108
1.88,1992.111,6.111
1.95,1992.114,6.114
1.97,1992.116,6.116
1.93,1992.119,6.119
1.85,1992.13,6.13
1.83,1992.133,6.133
1.89,1992.136,6.136
1.94,1992.138,6.138
1.88,1992.146,6.146
1.83,1992.149,6.149
1.88,1992.152,6.152
1.85,1992.155,6.155
1.82,1992.157,6.157
1.89,1992.166,6.166
1.86,1992.168,6.168
1.83,1992.171,6.171
1.82,1992.174,6.174
1.79,1992.177,6.177
1.79,1992.185,6.185
1.85,1992.188,6.188
1.79,1992.19,6.19
1.84,1992.193,6.193
1.84,1992.196,6.196
1.88,1992.204,6.204
1.89,1992.207,6.207
1.91,1992.209,6.209
1.88,1992.212,6.212
1.87,1992.215,6.215
1.82,1992.223,6.223
1.76,1992.226,6.226
1.73,1992.229,6.229
1.69,1992.231,6.231
1.59,1992.234,6.234
1.53,1992.242,6.242
1.59,1992.245,6.245
1.6,1992.248,6.248
1.59,1992.251,6.251
1.57,1992.253,6.253
1.66,1992.261,6.261
1.61,1992.264,6.264
1.65,1992.267,6.267
1.64,1992.27,6.27
1.47,1992.272,6.272
1.43,1992.281,6.281
1.5,1992.283,6.283
1.54,1992.286,6.286
1.5,1992.289,6.289
1.46,1992.3,6.3
1.45,1992.303,6.303
1.5,1992.305,6.305
1.49,1992.308,6.308
1.49,1992.311,6.311
1.46,1992.319,6.319
1.46,1992.322,6.322
1.5,1992.324,6.324
1.54,1992.327,6.327
1.51,1992.33,6.33
1.51,1992.338,6.338
1.56,1992.341,6.341
1.54,1992.344,6.344
1.54,1992.346,6.346
1.53,1992.349,6.349
1.53,1992.357,6.357
1.48,1992.36,6.36
1.47,1992.363,6.363
1.41,1992.366,6.366
1.39,1992.368,6.368
1.36,1992.376,6.376
1.35,1992.379,6.379
1.37,1992.382,6.382
1.36,1992.385,6.385
1.39,1992.387,6.387
1.37,1992.398,6.398
1.42,1992.401,6.401
1.45,1992.404,6.404
1.44,1992.407,6.407
1.46,1992.415,6.415
1.47,1992.418,6.418
1.48,1992.42,6.42
1.44,1992.423,6.423
1.44,1992.426,6.426
1.45,1992.434,6.434
1.46,1992.437,6.437
1.44,1992.439,6.439
1.44,1992.442,6.442
1.42,1992.445,6.445
1.39,1992.453,6.453
1.39,1992.456,6.456
1.37,1992.459,6.459
1.46,1992.461,6.461
1.51,1992.464,6.464
1.55,1992.472,6.472
1.58,1992.475,6.475
1.57,1992.478,6.478
1.56,1992.48,6.48
1.59,1992.483,6.483
1.66,1992.491,6.491
1.64,1992.494,6.494
1.67,1992.497,6.497
1.6,1992.5,6.5
1.64,1992.511,6.511
1.61,1992.513,6.513
1.64,1992.516,6.516
1.65,1992.519,6.519
1.62,1992.522,6.522
1.63,1992.53,6.53
1.67,1992.533,6.533
1.67,1992.535,6.535
1.67,1992.538,6.538
1.61,1992.541,6.541
1.6,1992.549,6.549
1.62,1992.552,6.552
1.59,1992.554,6.554
1.65,1992.557,6.557
1.67,1992.56,6.56
1.63,1992.568,6.568
1.7,1992.571,6.571
1.69,1992.574,6.574
1.69,1992.576,6.576
1.72,1992.579,6.579
1.75,1992.587,6.587
1.74,1992.59,6.59
1.7,1992.593,6.593
1.68,1992.595,6.595
1.68,1992.598,6.598
1.7,1992.606,6.606
1.69,1992.609,6.609
1.66,1992.612,6.612
1.68,1992.615,6.615
1.71,1992.617,6.617
1.68,1992.626,6.626
1.66,1992.628,6.628
1.61,1992.631,6.631
1.64,1992.634,6.634
1.62,1992.637,6.637
1.58,1992.645,6.645
1.61,1992.648,6.648
1.64,1992.65,6.65
1.66,1992.653,6.653
1.66,1992.656,6.656
1.67,1992.664,6.664
1.7,1992.667,6.667
1.74,1992.669,6.669
1.79,1992.672,6.672
1.76,1992.675,6.675
1.75,1992.686,6.686
1.81,1992.689,6.689
1.84,1992.691,6.691
1.84,1992.694,6.694
1.88,1992.702,6.702
1.83,1992.705,6.705
1.83,1992.708,6.708
1.85,1992.71,6.71
1.87,1992.713,6.713
1.86,1992.721,6.721
1.84,1992.724,6.724
1.91,1992.727,6.727
1.89,1992.73,6.73
1.86,1992.732,6.732
1.87,1992.741,6.741
1.88,1992.743,6.743
1.89,1992.746,6.746
1.83,1992.749,6.749
1.79,1992.752,6.752
1.83,1992.76,6.76
1.88,1992.762,6.762
1.89,1992.765,6.765
1.9,1992.768,6.768
1.91,1992.771,6.771
1.89,1992.779,6.779
1.86,1992.782,6.782
1.81,1992.784,6.784
1.84,1992.787,6.787
1.82,1992.79,6.79
1.89,1992.798,6.798
1.92,1992.801,6.801
1.98,1992.804,6.804
1.94,1992.806,6.806
1.93,1992.809,6.809
1.97,1992.817,6.817
1.93,1992.82,6.82
1.93,1992.823,6.823
1.91,1992.825,6.825
1.94,1992.828,6.828
1.95,1992.836,6.836
1.93,1992.839,6.839
1.94,1992.842,6.842
2.01,1992.845,6.845
1.98,1992.847,6.847
1.99,1992.856,6.856
2.01,1992.858,6.858
2.02,1992.861,6.861
1.99,1992.864,6.864
2.02,1992.867,6.867
1.98,1992.875,6.875
1.95,1992.877,6.877
2,1992.88,6.88
2.01,1992.883,6.883
2.03,1992.886,6.886
2.01,1992.894,6.894
2.02,1992.897,6.897
2.03,1992.899,6.899
2.04,1992.905,6.905
2.06,1992.913,6.913
2.1,1992.916,6.916
2.11,1992.919,6.919
2.22,1992.921,6.921
2.26,1992.924,6.924
2.27,1992.932,6.932
2.25,1992.935,6.935
2.29,1992.938,6.938
2.31,1992.94,6.94
2.27,1992.943,6.943
2.24,1992.951,6.951
2.22,1992.954,6.954
2.4,1992.957,6.957
2.49,1992.96,6.96
2.46,1992.962,6.962
2.59,1992.971,6.971
2.55,1992.973,6.973
2.59,1992.976,6.976
2.59,1992.979,6.979
2.6,1992.99,6.99
2.56,1992.992,6.992
2.53,1992.995,6.995
2.5,1992.998,6.998
2.49,1993.009,7.009
2.62,1993.012,7.012
2.84,1993.014,7.014
2.86,1993.017,7.017
2.84,1993.02,7.02
2.94,1993.028,7.028
2.93,1993.031,7.031
3.17,1993.034,7.034
3.24,1993.036,7.036
3.21,1993.039,7.039
3.35,1993.047,7.047
3.3,1993.05,7.05
3.24,1993.053,7.053
3.22,1993.055,7.055
3.21,1993.058,7.058
3.24,1993.066,7.066
3.29,1993.069,7.069
3.24,1993.072,7.072
3.14,1993.075,7.075
3.07,1993.077,7.077
3.2,1993.086,7.086
3.2,1993.088,7.088
3.13,1993.091,7.091
3.14,1993.094,7.094
3.08,1993.097,7.097
3.05,1993.105,7.105
3.18,1993.107,7.107
3.29,1993.11,7.11
3.23,1993.113,7.113
3.19,1993.116,7.116
3.05,1993.127,7.127
3.12,1993.129,7.129
3.17,1993.132,7.132
3.32,1993.135,7.135
3.29,1993.143,7.143
3.26,1993.146,7.146
3.39,1993.149,7.149
3.4,1993.151,7.151
3.35,1993.154,7.154
3.32,1993.162,7.162
3.44,1993.165,7.165
3.45,1993.168,7.168
3.41,1993.17,7.17
3.33,1993.173,7.173
3.42,1993.181,7.181
3.4,1993.184,7.184
3.37,1993.187,7.187
3.36,1993.19,7.19
3.38,1993.192,7.192
3.41,1993.201,7.201
3.45,1993.203,7.203
3.3,1993.206,7.206
3.33,1993.209,7.209
3.27,1993.211,7.211
3.25,1993.22,7.22
3.24,1993.222,7.222
3.29,1993.225,7.225
3.32,1993.228,7.228
3.28,1993.231,7.231
3.29,1993.239,7.239
3.32,1993.242,7.242
3.31,1993.244,7.244
3.21,1993.247,7.247
3.09,1993.25,7.25
3.17,1993.258,7.258
3.21,1993.261,7.261
3.28,1993.264,7.264
3.25,1993.266,7.266
3.38,1993.277,7.277
3.24,1993.28,7.28
3.24,1993.283,7.283
3.21,1993.285,7.285
3.17,1993.288,7.288
2.81,1993.296,7.296
2.91,1993.299,7.299
2.96,1993.302,7.302
2.76,1993.305,7.305
2.67,1993.307,7.307
2.52,1993.316,7.316
2.65,1993.318,7.318
2.72,1993.321,7.321
2.76,1993.324,7.324
2.74,1993.326,7.326
2.79,1993.335,7.335
2.92,1993.337,7.337
2.92,1993.34,7.34
2.92,1993.343,7.343
2.94,1993.346,7.346
2.95,1993.354,7.354
2.87,1993.357,7.357
2.82,1993.359,7.359
2.82,1993.362,7.362
2.81,1993.365,7.365
2.85,1993.373,7.373
2.92,1993.376,7.376
3.01,1993.379,7.379
3,1993.381,7.381
2.98,1993.384,7.384
3,1993.392,7.392
2.99,1993.395,7.395
3.18,1993.398,7.398
3.25,1993.4,7.4
3.19,1993.403,7.403
3.33,1993.414,7.414
3.31,1993.417,7.417
3.28,1993.42,7.42
3.25,1993.422,7.422
3.35,1993.431,7.431
3.26,1993.433,7.433
3.22,1993.436,7.436
3.15,1993.439,7.439
3.26,1993.441,7.441
3.29,1993.45,7.45
3.33,1993.452,7.452
3.26,1993.455,7.455
3.23,1993.458,7.458
3.19,1993.461,7.461
3.27,1993.469,7.469
3.2,1993.472,7.472
3.17,1993.474,7.474
3.1,1993.477,7.477
3.15,1993.48,7.48
3.23,1993.488,7.488
3.26,1993.491,7.491
3.17,1993.493,7.493
3.11,1993.496,7.496
3.1,1993.499,7.499
3.07,1993.51,7.51
3.03,1993.513,7.513
3.15,1993.515,7.515
3.23,1993.518,7.518
3.21,1993.526,7.526
3.14,1993.529,7.529
3.08,1993.532,7.532
3.04,1993.535,7.535
2.91,1993.537,7.537
2.93,1993.546,7.546
3,1993.548,7.548
2.95,1993.551,7.551
2.88,1993.554,7.554
2.98,1993.556,7.556
3.05,1993.565,7.565
3.06,1993.567,7.567
3.09,1993.57,7.57
3.06,1993.573,7.573
3.01,1993.576,7.576
3.04,1993.584,7.584
3.06,1993.587,7.587
3.17,1993.589,7.589
3.22,1993.592,7.592
3.3,1993.595,7.595
3.33,1993.603,7.603
3.28,1993.606,7.606
3.39,1993.608,7.608
3.4,1993.611,7.611
3.45,1993.614,7.614
3.71,1993.622,7.622
3.75,1993.625,7.625
3.78,1993.628,7.628
3.69,1993.63,7.63
3.68,1993.633,7.633
3.71,1993.641,7.641
3.66,1993.644,7.644
3.6,1993.647,7.647
3.66,1993.65,7.65
3.67,1993.652,7.652
3.69,1993.661,7.661
3.71,1993.663,7.663
3.66,1993.666,7.666
3.63,1993.669,7.669
3.62,1993.671,7.671
3.58,1993.682,7.682
3.63,1993.685,7.685
3.73,1993.688,7.688
3.78,1993.691,7.691
3.73,1993.699,7.699
3.65,1993.702,7.702
3.74,1993.704,7.704
3.69,1993.707,7.707
3.71,1993.71,7.71
3.76,1993.718,7.718
3.76,1993.721,7.721
3.88,1993.723,7.723
3.94,1993.726,7.726
3.96,1993.729,7.729
4.06,1993.737,7.737
4.2,1993.74,7.74
4.22,1993.743,7.743
4.08,1993.745,7.745
4.21,1993.748,7.748
4.2,1993.756,7.756
4.04,1993.759,7.759
3.99,1993.762,7.762
3.96,1993.765,7.765
4.05,1993.767,7.767
3.78,1993.775,7.775
3.75,1993.778,7.778
3.66,1993.781,7.781
3.73,1993.784,7.784
3.73,1993.786,7.786
3.63,1993.795,7.795
3.59,1993.797,7.797
3.62,1993.8,7.8
3.72,1993.803,7.803
3.71,1993.806,7.806
3.66,1993.814,7.814
3.68,1993.817,7.817
3.72,1993.819,7.819
3.66,1993.822,7.822
3.65,1993.825,7.825
3.65,1993.833,7.833
3.62,1993.836,7.836
3.51,1993.838,7.838
3.41,1993.841,7.841
3.51,1993.844,7.844
3.46,1993.852,7.852
3.52,1993.855,7.855
3.66,1993.858,7.858
3.68,1993.86,7.86
3.62,1993.863,7.863
3.46,1993.871,7.871
3.49,1993.874,7.874
3.4,1993.877,7.877
3.34,1993.88,7.88
3.28,1993.882,7.882
3.32,1993.89,7.89
3.4,1993.893,7.893
3.46,1993.896,7.896
3.48,1993.901,7.901
3.46,1993.91,7.91
3.55,1993.912,7.912
3.62,1993.915,7.915
3.64,1993.918,7.918
3.66,1993.921,7.921
3.43,1993.929,7.929
3.43,1993.932,7.932
3.43,1993.934,7.934
3.35,1993.937,7.937
3.25,1993.94,7.94
3.32,1993.948,7.948
3.32,1993.951,7.951
3.39,1993.953,7.953
3.39,1993.956,7.956
3.35,1993.959,7.959
3.38,1993.967,7.967
3.43,1993.97,7.97
3.56,1993.973,7.973
3.59,1993.975,7.975
3.62,1993.986,7.986
3.69,1993.989,7.989
3.64,1993.992,7.992
3.64,1993.995,7.995
3.58,1993.997,7.997
3.54,1994.005,8.005
3.68,1994.008,8.008
3.71,1994.011,8.011
3.69,1994.014,8.014
3.8,1994.016,8.016
3.87,1994.025,8.025
3.85,1994.027,8.027
3.95,1994.03,8.03
3.92,1994.033,8.033
3.95,1994.036,8.036
3.82,1994.044,8.044
3.88,1994.047,8.047
3.61,1994.049,8.049
3.68,1994.052,8.052
3.76,1994.055,8.055
3.78,1994.063,8.063
3.76,1994.066,8.066
3.68,1994.068,8.068
3.71,1994.071,8.071
3.76,1994.074,8.074
3.77,1994.082,8.082
3.73,1994.085,8.085
3.77,1994.088,8.088
3.65,1994.09,8.09
3.57,1994.093,8.093
3.58,1994.101,8.101
3.67,1994.104,8.104
3.69,1994.107,8.107
3.65,1994.11,8.11
3.68,1994.112,8.112
3.69,1994.12,8.12
3.75,1994.123,8.123
3.87,1994.126,8.126
3.84,1994.129,8.129
3.86,1994.131,8.131
3.97,1994.142,8.142
3.96,1994.145,8.145
3.91,1994.148,8.148
3.94,1994.151,8.151
3.97,1994.159,8.159
3.86,1994.162,8.162
3.85,1994.164,8.164
3.93,1994.167,8.167
4.02,1994.17,8.17
4.12,1994.178,8.178
4.09,1994.181,8.181
4.14,1994.183,8.183
4.05,1994.186,8.186
3.96,1994.189,8.189
4.04,1994.197,8.197
4.12,1994.2,8.2
4.15,1994.203,8.203
4.17,1994.205,8.205
4.16,1994.208,8.208
4.17,1994.216,8.216
4.16,1994.219,8.219
4.13,1994.222,8.222
4.06,1994.225,8.225
4.03,1994.227,8.227
3.96,1994.235,8.235
3.83,1994.238,8.238
3.83,1994.241,8.241
3.9,1994.244,8.244
3.88,1994.255,8.255
3.97,1994.257,8.257
4.02,1994.26,8.26
4.08,1994.263,8.263
4.01,1994.266,8.266
4,1994.274,8.274
3.8,1994.277,8.277
3.68,1994.279,8.279
3.46,1994.282,8.282
3.45,1994.285,8.285
3.38,1994.293,8.293
3.32,1994.296,8.296
3.32,1994.298,8.298
3.48,1994.301,8.301
3.49,1994.304,8.304
3.64,1994.312,8.312
3.66,1994.315,8.315
3.57,1994.32,8.32
3.53,1994.323,8.323
3.5,1994.331,8.331
3.43,1994.334,8.334
3.39,1994.337,8.337
3.41,1994.339,8.339
3.45,1994.342,8.342
3.39,1994.35,8.35
3.44,1994.353,8.353
3.44,1994.356,8.356
3.39,1994.359,8.359
3.37,1994.361,8.361
3.32,1994.37,8.37
3.37,1994.372,8.372
3.41,1994.375,8.375
3.48,1994.378,8.378
3.45,1994.381,8.381
3.44,1994.389,8.389
3.56,1994.392,8.392
3.54,1994.394,8.394
3.5,1994.397,8.397
3.55,1994.4,8.4
3.61,1994.411,8.411
3.74,1994.413,8.413
3.73,1994.416,8.416
3.64,1994.419,8.419
3.57,1994.427,8.427
3.56,1994.43,8.43
3.45,1994.433,8.433
3.41,1994.435,8.435
3.47,1994.438,8.438
3.44,1994.446,8.446
3.54,1994.449,8.449
3.52,1994.452,8.452
3.5,1994.454,8.454
3.47,1994.457,8.457
3.4,1994.465,8.465
3.35,1994.468,8.468
3.45,1994.471,8.471
3.37,1994.474,8.474
3.37,1994.476,8.476
3.45,1994.485,8.485
3.48,1994.487,8.487
3.43,1994.49,8.49
3.38,1994.493,8.493
3.41,1994.496,8.496
3.34,1994.507,8.507
3.28,1994.509,8.509
